sku;anio;semana;unidades_vendidas;importe_total_pyg
215209;2024;47;7;286363
215209;2024;48;35;1431818
215209;2024;49;2;81818
215210;2024;43;2;127090
215210;2024;44;9;559200
215210;2024;45;32;1741145
215210;2024;46;21;1309037
215210;2024;47;8;508363
215210;2024;48;22;1385290
215210;2024;49;2;127090
215211;2024;46;3;586363
215211;2024;47;3;586363
215211;2024;48;1;195454
215211;2024;50;1;195454
215211;2024;51;1;156363
215212;2024;46;1;195454
215212;2024;47;3;586363
215212;2024;48;1;195454
215212;2025;47;1;195454
215213;2024;43;7;426363
215213;2024;44;8;475090
215213;2024;45;17;901454
215213;2024;46;13;791818
215213;2024;47;9;548181
215213;2024;48;13;706545
215213;2024;49;5;304545
215214;2024;45;2;152727
215214;2024;46;5;458181
215214;2024;47;3;286363
215214;2024;48;5;458181
215214;2024;49;8;763636
215214;2024;50;7;610909
215214;2024;52;1;76363
215215;2024;43;1;57272
215215;2024;44;2;114545
215215;2024;45;16;813272
215215;2024;46;13;721636
215215;2024;47;14;801818
215215;2024;48;6;343636
215215;2024;49;11;561273
215215;2024;50;4;229090
215215;2024;51;4;186136
215216;2024;47;6;463636
215216;2024;48;9;680000
215216;2024;49;12;927272
215216;2024;52;5;309090
215217;2024;45;6;370909
215217;2024;46;1;77272
215217;2024;47;2;154545
215217;2024;48;8;618181
215217;2024;49;30;2210000
215217;2024;50;16;1066363
215217;2025;45;2;139090
215217;2025;47;6;463636
215218;2024;42;3;177272
215218;2024;43;1;59090
215218;2024;45;9;425454
215218;2024;48;3;177272
215218;2024;49;10;531818
215218;2024;50;5;283636
215218;2024;51;1;47272
215218;2024;52;1;47272
215218;2025;1;2;82727
215218;2025;47;2;118181
215218;2025;49;1;59090
215218;2025;50;5;248181
215218;2025;51;1;41363
215219;2024;44;7;318181
215219;2024;45;15;590909
215219;2024;46;2;90909
215219;2024;47;1;45454
215219;2024;48;4;181818
215219;2024;49;5;218181
215219;2024;50;10;390908
215219;2024;51;3;109090
215220;2024;44;1;45454
215220;2024;45;5;209090
215220;2024;46;3;127272
215220;2024;47;1;45454
215220;2024;48;8;354545
215220;2024;49;6;272727
215220;2024;50;4;181818
215220;2024;51;1;36363
215220;2025;45;5;181818
215220;2025;46;3;122727
215220;2025;48;1;45454
215220;2025;49;2;90909
215220;2025;51;2;63636
215221;2024;40;2;81818
215221;2024;41;4;155454
215221;2024;43;5;204545
215221;2024;44;16;646362
215221;2024;45;21;760908
215221;2024;46;20;785454
215221;2024;47;15;613636
215221;2024;48;11;441818
215221;2024;49;2;77727
215222;2024;41;6;218181
215222;2024;42;6;272727
215222;2024;43;4;181818
215222;2024;44;11;486363
215222;2024;45;20;818181
215222;2024;46;1;45454
215223;2024;1;1;18181
215223;2024;41;2;36363
215223;2024;42;1;22727
215223;2024;43;7;159090
215223;2024;45;13;263636
215223;2024;46;9;195454
215223;2024;47;19;431818
215223;2024;48;15;340909
215223;2024;49;21;468180
215223;2024;50;31;636363
215223;2024;51;7;111363
215223;2024;52;2;36363
215223;2025;45;3;63636
215223;2025;46;5;104545
215223;2025;49;3;68181
215224;2024;41;1;50000
215224;2024;43;1;50000
215224;2024;44;1;50000
215224;2024;46;1;50000
215224;2024;48;9;450000
215224;2024;49;8;400000
215224;2024;50;5;227500
215224;2024;51;12;505000
215224;2024;52;1;40000
215224;2025;45;1;50000
215224;2025;46;1;50000
215224;2025;47;2;100000
215224;2025;48;2;80000
215224;2025;49;2;80000
215224;2025;50;6;240000
215224;2025;51;6;180000
215225;2024;40;1;17272
215225;2024;42;7;120909
215225;2024;43;9;155454
215225;2024;44;3;51818
215225;2024;45;5;69090
215225;2024;46;9;155454
215225;2024;47;13;224545
215225;2024;48;23;397273
215225;2024;49;22;380000
215225;2024;50;29;476727
215225;2024;51;9;124363
215225;2025;46;8;117454
215225;2025;48;1;17272
215225;2025;50;1;17272
215226;2024;45;8;612000
215226;2024;46;4;360000
215226;2024;47;2;180000
215226;2024;48;3;270000
215226;2024;49;4;360000
215226;2024;50;10;837000
215226;2024;51;7;504000
215226;2025;46;4;288000
215226;2025;49;2;144000
215226;2025;51;1;54000
215227;2024;44;15;913636
215227;2024;45;44;2241454
215227;2024;46;24;1443545
215227;2024;47;12;730909
215227;2024;48;1;48727
215228;2024;44;2;180000
215228;2024;45;9;648000
215228;2024;47;1;90000
215228;2024;48;4;360000
215228;2024;49;3;270000
215228;2024;50;17;1440000
215228;2024;51;10;693000
215228;2024;52;1;72000
215229;2024;43;1;62727
215229;2024;44;11;683727
215229;2024;45;22;1129091
215229;2024;46;6;376363
215229;2024;47;5;313636
215229;2024;48;7;401454
215229;2024;49;12;752727
215229;2025;45;3;175636
215230;2024;41;2;63636
215230;2024;42;2;63636
215230;2024;44;1;31818
215230;2024;45;13;381817
215230;2024;46;2;63636
215230;2024;47;8;254545
215230;2024;48;6;190909
215230;2024;49;3;95454
215230;2024;50;16;470909
215230;2024;51;6;133636
215230;2024;52;7;175000
215230;2025;46;2;57272
215230;2025;52;7;155909
215231;2024;43;1;54454
215231;2024;44;6;326727
215231;2024;45;37;1698981
215231;2024;46;4;206927
215231;2025;40;1;54454
215231;2025;41;4;217818
215231;2025;43;3;163363
215231;2025;44;4;217818
215231;2025;45;9;392072
215231;2025;46;21;1056418
215231;2025;47;15;816818
215231;2025;48;22;1078199
215231;2025;49;11;533654
215231;2025;50;8;348509
215232;2024;41;1;31818
215232;2024;42;1;31818
215232;2024;44;2;63636
215232;2024;45;11;318181
215232;2024;46;6;190909
215232;2024;47;7;222727
215232;2024;48;7;222727
215232;2024;49;7;222727
215232;2024;50;21;620454
215232;2024;51;8;178181
215232;2024;52;6;146363
215232;2025;46;5;159090
215232;2025;49;2;63636
215232;2025;51;2;44545
215232;2025;52;10;222727
215233;2024;41;2;509090
215233;2024;45;4;865454
215234;2024;44;10;544545
215234;2024;45;20;925727
215234;2024;46;1;43563
215234;2024;48;5;217818
215234;2025;42;4;196036
215234;2025;43;2;108909
215234;2025;44;2;108909
215234;2025;45;7;315836
215234;2025;46;8;424745
215234;2025;47;21;1143545
215234;2025;48;7;359400
215234;2025;49;20;1012854
215234;2025;50;1;43563
215235;2024;41;2;445454
215235;2024;42;1;222727
215235;2024;43;1;222727
215235;2024;45;2;400909
215236;2024;42;3;270000
215236;2024;45;2;180000
215236;2024;48;7;630000
215236;2024;49;9;810000
215236;2024;50;4;315000
215236;2024;51;10;711000
215236;2024;52;1;72000
215236;2025;49;3;216000
215236;2025;50;3;216000
215237;2024;42;3;270000
215237;2024;45;4;360000
215237;2024;47;4;360000
215237;2024;48;6;540000
215237;2024;49;20;1746000
215237;2024;50;2;157500
215237;2024;51;1;90000
215237;2025;46;2;162000
215237;2025;47;2;180000
215237;2025;48;2;180000
215238;2024;41;2;236363
215238;2024;42;8;945454
215238;2024;43;2;224545
215238;2024;44;2;236363
215238;2024;45;10;969090
215239;2024;44;3;122727
215239;2024;45;3;106363
215239;2024;48;4;151363
215239;2024;49;4;163636
215239;2024;50;3;110454
215239;2024;51;22;646363
215239;2024;52;8;237272
215239;2025;46;3;98181
215239;2025;48;1;32727
215239;2025;51;4;98181
215239;2025;52;16;392727
215240;2024;46;1;40909
215240;2024;47;2;81818
215240;2024;49;4;130909
215240;2024;51;2;57272
215240;2024;52;16;490909
215240;2025;45;3;98181
215240;2025;50;1;32727
215240;2025;51;2;65454
215241;2024;44;4;163636
215241;2024;45;8;286363
215241;2024;46;7;286363
215241;2024;47;6;245454
215241;2024;48;8;327272
215241;2024;49;9;319090
215241;2024;50;3;110454
215241;2024;51;8;245454
215241;2024;52;12;372272
215241;2025;44;1;40909
215241;2025;45;1;32727
215241;2025;46;3;98181
215241;2025;49;1;40909
215241;2025;51;3;73636
215241;2025;52;2;49090
215242;2024;41;3;109090
215242;2024;42;3;136363
215242;2024;43;7;318181
215242;2024;44;5;218181
215242;2024;45;4;154545
215242;2024;46;10;454545
215242;2024;47;6;272727
215242;2024;48;12;545454
215242;2024;49;5;227272
215242;2024;50;1;45454
215242;2025;49;1;45454
215243;2024;41;3;109090
215243;2024;42;4;181818
215243;2024;43;1;45454
215243;2024;44;6;254545
215243;2024;45;13;481818
215243;2024;46;3;136363
215243;2024;47;1;45454
215243;2024;49;3;136363
215243;2025;48;3;127272
215243;2025;50;1;36363
215244;2024;41;1;25454
215244;2024;43;2;63636
215244;2024;44;4;127272
215244;2024;45;5;152727
215244;2024;46;2;63636
215244;2024;47;3;95454
215244;2024;48;2;63636
215244;2024;49;2;63636
215244;2024;50;3;89090
215244;2024;51;6;151136
215244;2024;52;2;50909
215244;2025;49;1;31818
215244;2025;50;1;31818
215244;2025;51;4;89090
215244;2025;52;2;44545
215245;2024;41;4;163636
215245;2024;42;2;81818
215245;2024;43;3;169090
215245;2024;44;1;56363
215245;2024;45;31;1431636
215245;2024;46;13;676363
215245;2024;47;8;450909
215245;2024;48;7;388909
215245;2024;49;6;332545
215246;2024;43;3;32727
215246;2024;44;17;185454
215246;2024;45;34;325090
215246;2024;46;24;259636
215246;2024;47;18;192000
215246;2024;48;34;360000
215246;2024;49;14;152727
215247;2024;1;1;32727
215247;2024;43;4;163636
215247;2024;45;3;98181
215247;2024;46;3;114545
215247;2024;47;15;613636
215247;2024;48;10;400909
215247;2024;49;8;327272
215247;2024;50;7;259772
215247;2024;51;4;122727
215247;2024;52;2;65454
215247;2025;46;11;429545
215247;2025;50;2;81818
215248;2024;40;1;68181
215248;2024;42;1;68182
215248;2024;45;4;245454
215248;2024;46;1;68181
215248;2024;47;3;204545
215248;2024;48;6;409090
215248;2024;49;6;409091
215248;2024;50;13;763636
215248;2024;51;4;245454
215248;2025;46;3;204545
215248;2025;48;5;340909
215249;2024;42;5;220000
215249;2024;43;2;100000
215249;2024;44;2;100000
215249;2024;45;13;560000
215249;2024;46;5;250000
215249;2024;47;6;300000
215249;2024;48;5;240000
215249;2024;49;1;50000
215249;2024;50;1;37500
215249;2024;51;2;100000
215249;2024;52;1;40000
215249;2025;47;2;100000
215249;2025;48;1;50000
215249;2025;50;2;90000
215249;2025;52;1;35000
215250;2024;41;8;396909
215250;2024;42;16;858181
215250;2024;43;5;268181
215250;2024;44;8;429090
215250;2024;45;25;1126363
215250;2024;46;8;429090
215250;2024;47;13;697272
215250;2024;48;48;2553091
215250;2024;49;7;375454
215250;2025;43;7;375454
215250;2025;45;57;2510181
215250;2025;46;31;1330181
215251;2024;41;3;141818
215251;2024;43;4;236363
215251;2024;44;3;177272
215251;2024;45;46;2174546
215251;2024;46;10;590909
215251;2024;47;9;531818
215251;2024;48;29;1624999
215251;2024;49;32;1867272
215251;2024;50;6;295454
215252;2024;42;2;101454
215252;2024;43;4;218181
215252;2024;44;9;447272
215252;2024;45;15;676363
215252;2024;46;10;458181
215252;2024;47;3;163636
215252;2024;50;1;54545
215252;2024;51;2;87272
215253;2024;40;1;68181
215253;2024;41;2;136363
215253;2024;42;1;68181
215253;2024;43;5;340909
215253;2024;44;7;477272
215253;2024;45;8;463636
215254;2024;43;1;86363
215254;2024;45;3;207272
215254;2024;46;1;86363
215254;2024;47;2;172727
215254;2024;48;3;259090
215254;2025;44;1;86363
215255;2024;40;1;77272
215255;2024;41;6;463636
215255;2024;42;3;231818
215255;2024;43;5;386363
215255;2024;44;3;208635
215255;2024;45;4;216363
215255;2024;46;2;154545
215255;2024;47;2;154545
215256;2024;45;1;203636
215256;2024;46;1;254545
215256;2024;47;1;254545
215256;2024;48;1;254545
215256;2024;49;1;254545
215257;2024;43;1;36363
215257;2024;45;9;261818
215257;2024;46;4;145454
215257;2024;47;3;109090
215257;2024;49;6;174545
215257;2024;51;6;174545
215257;2024;52;3;87272
215257;2025;3;1;36363
215257;2025;4;1;36363
215257;2025;5;1;36363
215257;2025;7;1;29090
215257;2025;9;2;72727
215257;2025;11;1;36363
215257;2025;12;1;36363
215257;2025;13;2;72727
215257;2025;16;3;109090
215257;2025;20;1;36363
215257;2025;22;1;36363
215257;2025;30;2;72727
215257;2025;33;1;36363
215257;2025;36;1;36363
215257;2025;38;1;36364
215257;2026;13;1;29091
215258;2024;40;2;54545
215258;2024;41;1;44545
215258;2024;45;3;106909
215258;2024;46;1;44545
215258;2024;48;1;44545
215258;2024;49;1;44545
215258;2024;50;1;44545
215258;2024;51;5;173727
215258;2024;52;2;71272
215258;2025;3;4;160911
215258;2025;4;5;222727
215258;2025;6;1;44545
215258;2025;7;2;69045
215258;2025;9;4;178181
215258;2025;11;1;44545
215258;2025;12;2;89090
215258;2025;13;2;89091
215258;2025;21;1;44545
215258;2025;22;1;44545
215258;2025;23;1;44545
215258;2025;24;3;100227
215258;2025;27;2;89090
215258;2025;28;1;44545
215258;2025;30;2;89090
215258;2025;31;1;44545
215258;2025;33;1;35636
215259;2024;43;6;376363
215259;2024;45;6;313636
215259;2024;46;19;1191818
215259;2024;47;3;188181
215259;2024;48;6;313636
215259;2024;51;8;401454
215260;2024;42;4;200000
215260;2024;44;5;250000
215260;2024;45;22;920000
215260;2024;46;11;550000
215260;2024;49;5;250000
215261;2024;46;2;218181
215261;2024;52;1;65454
215261;2025;46;4;436363
215261;2025;52;1;65454
215271;2024;44;1;59090
215271;2024;45;10;531818
215271;2024;46;1;59090
215271;2024;47;3;177272
215271;2024;48;2;118181
215271;2024;49;4;236363
215271;2024;50;2;118181
215271;2025;44;4;236363
215271;2025;45;7;372272
215271;2025;47;7;413636
215273;2024;43;3;177272
215273;2024;44;2;118181
215273;2024;45;6;283636
215273;2024;47;5;295454
215273;2024;48;2;118181
215273;2024;49;5;295454
215273;2024;50;3;177272
215273;2024;52;3;141818
215273;2025;27;2;118181
215273;2025;31;1;59090
215273;2025;33;3;177272
215273;2025;49;3;141818
215273;2025;51;11;390000
215273;2025;52;3;106363
215273;2026;8;1;59090
215276;2024;42;2;136363
215276;2024;45;1;54545
215276;2024;48;4;265909
215276;2024;49;6;327273
215278;2024;46;7;1279090
215278;2024;47;6;1145454
215278;2024;48;1;190909
215278;2025;45;1;152727
215279;2024;46;10;1570909
215279;2024;47;3;490909
215281;2024;40;1;27272
215281;2024;41;3;81818
215281;2024;42;6;163636
215281;2024;43;4;109090
215281;2024;44;11;300000
215281;2024;45;27;632727
215281;2024;46;12;327272
215281;2024;47;24;654545
215281;2024;48;17;463636
215281;2024;49;8;218181
215281;2024;50;3;76363
215281;2024;51;2;54545
215281;2024;52;2;43636
215284;2024;43;2;190909
215284;2024;44;2;190909
215284;2024;45;9;687272
215284;2024;46;4;381818
215284;2024;47;4;381818
215284;2024;48;2;190909
215287;2024;41;1;136363
215287;2024;43;1;136363
215287;2024;44;2;272727
215287;2024;45;2;245454
215287;2024;46;2;259090
215287;2024;47;4;545454
215287;2024;48;5;681818
215287;2024;49;4;545454
215287;2024;50;1;136363
215289;2024;44;1;136363
215289;2024;45;2;218181
215289;2024;46;6;709090
215289;2024;47;5;681818
215289;2024;48;4;545454
215289;2024;49;8;1049999
215291;2024;42;2;245454
215291;2024;43;1;122727
215291;2024;44;3;368181
215291;2024;45;10;1030909
215291;2024;46;6;736363
215291;2024;47;1;122727
215293;2024;40;3;95454
215293;2024;45;12;369090
215293;2024;46;9;235454
215293;2024;47;4;127272
215293;2024;48;8;248181
215293;2024;49;7;222727
215293;2024;50;29;854318
215293;2024;51;19;493181
215293;2025;45;1;25454
215293;2025;46;1;31818
215293;2025;47;1;31818
215293;2025;48;3;95454
215295;2024;40;3;95454
215295;2024;45;13;381818
215295;2024;46;10;318181
215295;2024;47;9;286363
215295;2024;48;12;343636
215295;2024;49;10;318181
215295;2024;50;20;583863
215295;2024;51;13;334090
215295;2025;44;1;31818
215295;2025;45;2;57272
215295;2025;47;2;63636
215297;2024;40;1;177272
215297;2024;41;1;177272
215297;2024;43;1;177272
215297;2024;44;3;531817
215297;2024;45;5;744545
215297;2024;46;1;177272
215300;2024;43;1;180909
215300;2024;44;2;361818
215300;2024;45;5;796000
215300;2024;46;2;325636
215300;2024;48;2;289454
215305;2024;43;1;140909
215305;2024;44;1;140909
215305;2024;45;5;591818
215305;2024;46;2;253636
215305;2024;47;1;126818
215305;2024;48;2;281818
215306;2024;41;2;254545
215306;2024;42;3;381818
215306;2024;45;6;687272
215306;2024;46;1;101818
215310;2024;45;1;134545
215310;2024;46;4;672727
215310;2024;47;5;840909
215310;2024;48;1;168181
215310;2024;49;1;168181
215313;2024;45;1;83636
215313;2024;46;3;292727
215313;2024;47;1;104545
215313;2024;48;12;1254545
215313;2024;49;3;313636
215313;2024;50;1;104545
215313;2024;51;1;78409
215314;2024;43;6;125454
215314;2024;44;10;209090
215314;2024;45;44;811272
215314;2024;46;34;706727
215314;2024;47;17;355454
215317;2024;45;2;80000
215317;2024;46;6;300000
215317;2024;47;1;50000
215317;2024;48;4;195000
215317;2024;49;5;250000
215317;2024;50;4;175000
215317;2024;51;4;170000
215317;2024;52;5;190000
215317;2025;45;1;50000
215317;2025;46;4;190000
215317;2025;47;1;50000
215317;2025;49;3;150000
215317;2025;50;3;120000
215317;2025;51;2;60000
215320;2024;42;1;209090
215320;2024;44;1;209090
215320;2024;45;10;1756363
215323;2024;45;7;469272
215323;2024;46;5;404545
215323;2024;47;5;364091
215323;2024;48;16;1181272
215323;2024;49;1;64727
215323;2024;50;1;60682
215324;2024;41;1;200000
215324;2024;42;1;200000
215324;2024;43;4;720000
215324;2024;46;2;400000
215324;2024;47;1;200000
215324;2024;48;3;600000
215326;2024;43;3;560000
215326;2024;45;7;1120000
215326;2024;46;2;400000
215327;2024;43;2;138181
215327;2024;44;10;690909
215327;2024;45;20;1119272
215327;2024;46;7;476727
215327;2024;47;5;345454
215327;2025;48;1;55272
215327;2025;49;1;69090
215329;2024;40;1;159090
215329;2024;41;1;200000
215329;2024;43;3;540000
215329;2024;45;3;480000
215329;2024;46;1;200000
215329;2024;47;1;200000
215329;2024;48;1;200000
215329;2024;49;2;400000
215330;2024;44;2;149090
215330;2024;46;2;149090
215330;2024;48;11;775272
215330;2024;49;5;372727
215330;2025;48;2;119272
215330;2025;49;2;149090
215332;2024;41;1;127272
215332;2024;43;4;720000
215332;2024;44;1;200000
215332;2024;45;4;680000
215333;2024;45;21;1454745
215333;2024;46;11;768236
215333;2024;47;2;163454
215333;2024;48;7;572090
215333;2024;49;4;326909
215333;2024;52;3;132766
215336;2024;44;4;345454
215336;2024;45;18;1364545
215336;2024;46;11;777272
215336;2024;47;2;172727
215336;2024;48;7;604545
215336;2024;50;5;431818
215336;2024;51;1;77727
215338;2024;40;1;159090
215338;2024;41;1;200000
215338;2024;42;2;400000
215338;2024;43;7;1360000
215338;2024;44;1;200000
215340;2024;44;1;40909
215340;2024;45;5;163636
215340;2024;46;6;229090
215340;2024;47;4;163636
215340;2024;48;1;40909
215340;2024;49;1;40909
215341;2024;44;1;86363
215341;2024;45;4;276363
215341;2024;46;2;172727
215341;2024;47;2;172727
215341;2024;48;4;328181
215341;2024;49;4;345454
215341;2024;51;1;86363
215359;2024;43;16;581818
215359;2024;44;3;109090
215359;2024;45;5;181818
215360;2024;43;1;147954
215360;2024;44;4;636363
215360;2024;45;7;986363
215360;2024;46;1;159090
215360;2024;47;5;795454
215360;2024;48;5;795454
215363;2024;43;3;242727
215363;2024;45;8;598727
215363;2024;46;6;485454
215363;2024;47;15;1205545
215363;2024;49;4;258909
215364;2024;43;3;242727
215364;2024;45;4;275090
215364;2024;46;1;80909
215364;2024;47;10;809090
215364;2024;48;7;566363
215364;2024;49;4;275090
215364;2024;50;2;121364
215364;2024;51;4;307454
215367;2024;44;4;323636
215367;2024;45;2;129454
215367;2024;46;2;161818
215367;2024;47;6;485454
215367;2024;48;9;728181
215367;2024;49;13;1051817
215371;2024;48;1;86363
215371;2024;49;11;950000
215371;2024;50;11;885227
215371;2024;51;1;69090
215371;2025;47;7;544090
215372;2024;46;3;259090
215372;2024;47;1;86363
215372;2024;48;6;518181
215372;2024;49;16;1381818
215372;2024;50;7;604545
215372;2024;51;3;207272
215378;2024;44;4;323636
215378;2024;45;5;323636
215378;2024;48;1;80909
215378;2024;49;18;1456363
215378;2024;50;4;275090
215378;2024;52;4;173011
215379;2024;45;12;727272
215379;2024;46;3;218181
215379;2024;47;4;290909
215379;2024;48;3;218182
215379;2024;50;4;290909
215379;2025;50;1;58181
215382;2024;44;5;408637
215382;2024;45;19;1340327
215382;2024;46;5;408636
215382;2024;48;7;441327
215385;2024;45;7;457672
215385;2024;47;2;163454
215385;2024;48;8;621127
215385;2024;49;5;408636
215385;2024;50;3;245181
215385;2024;52;5;326909
215385;2025;45;6;392290
215389;2024;42;1;263636
215389;2024;43;2;474545
215389;2024;45;1;210909
215389;2024;46;3;738181
215389;2024;49;1;263636
215390;2024;46;2;436364
215390;2024;47;3;654545
215390;2024;48;1;218181
215390;2024;49;5;1069090
215392;2024;43;3;654545
215392;2024;45;1;174545
215392;2024;47;1;218181
215392;2024;49;4;872727
215393;2024;43;2;417272
215393;2024;45;2;440454
215393;2024;46;1;185454
